Query,ts,dport,count
craigslist,41,449,3
orbitz,61,625,1
weather,10,808,6
weather,10,808,6
weather,18,808,3
weather,18,808,3
weather,32,808,3
weather,32,808,3
irs,43,417,2
weather,56,808,3
weather,56,808,3
weather,56,808,3
weather,80,808,4
weather,80,808,4
american idol,9,223,1
yahoo,64,787,4
yahoo,65,787,5
yahoo,66,787,7
yahoo,68,787,6
-,69,642,17
yahoo,69,787,8
yahoo,70,787,6
yahoo,90,787,12
-,21,642,26
american idol,10,223,1
yahoo,32,787,7
yahoo,60,787,10
www.google.com,93,244,4
ebay.com,22,1000,5
ebay.com,22,1000,5
google.com,81,621,5
google.com,81,621,5
google.com,81,621,5
google.com,81,621,5
google.com,81,621,5
-,22,642,18
mapquest,61,475,13
m,49,255,1
hotmail.com,16,894,1
hotmail.com,17,894,4
-,44,642,16
google.com,43,621,8
mapquest.com,10,451,2
yahoo,14,787,18
yahoo,14,787,18
hotmail.com,17,894,4
hotmail.com,53,894,2
hotmail.com,53,894,2
yahoo.com,60,190,8
.com,13,746,3
google.com,13,621,6
ebay,93,395,13
ebay.com,11,1000,7
ebay.com,11,1000,7
ebay,13,395,6
ebay.com,13,1000,1
ebay.com,18,1000,3
google,10,840,15
google,10,840,15
google,10,840,15
google,10,840,15
google,34,840,11
google,35,840,13
google,82,840,21
google,85,840,33
google,85,840,33
google,85,840,33
google,92,840,14
mapquest,69,475,14
-,15,642,12
weather,14,808,3
yahoo,14,787,18
internet,41,775,3
internet,41,775,3
eva longoria,62,124,1
prom dresses,42,137,5
prom dresses,42,137,5
-,85,642,21
american idol,49,223,3
american idol,49,223,3
american idol,49,223,3
google,67,840,32
dictionary,88,488,2
dictionary,89,488,1
internet,43,775,2
google.com,70,621,7
mapquest.com,42,451,6
myspace.com,61,371,5
google,48,840,21
horoscopes,44,970,1
ebay,49,395,11
bank of america,33,466,2
familywatchdog.us,33,496,4
familywatchdog.us,42,496,3
games.myspace.com,37,800,7
games.myspace.com,37,800,7
games.myspace.com,37,800,7
games.myspace.com,37,800,7
games.myspace.com,37,800,7
games.myspace.com,37,800,7
games.myspace.com,37,800,7
games.myspace.com,38,800,2
games.myspace.com,43,800,8
games.myspace.com,50,800,3
ebay,40,395,9
mapquest,45,475,11
myspace.com,42,371,8
-,37,642,10
google,63,840,29
google,63,840,29
familywatchdog.us,33,496,4
familywatchdog.us,33,496,4
familywatchdog.us,33,496,4
-,36,642,9
-,60,642,10
my space,91,120,2
google,26,840,10
-,45,642,21
yahoo,90,787,12
google.com,45,621,10
google.com,45,621,10
ask jeeves,62,836,4
ask jeeves,62,836,4
-,50,642,10
google,38,840,8
yahoo,42,787,5
-,45,642,21
-,41,642,21
-,41,642,21
-,58,642,16
-,58,642,16
-,58,642,16
-,62,642,21
hotmail.com,43,894,1
-,61,642,17
.com,89,746,2
.com,89,746,2
google.com,46,621,4
mapquest,46,475,4
walmart,49,513,2
www.yahoo.com,44,16,5
ebay.com,69,1000,2
expedia,32,902,1
ebay.com,46,1000,3
ebay.com,46,1000,3
ebay.com,73,1000,2
ebay.com,73,1000,2
ebay.com,100,1000,1
-,39,642,26
mapquest,81,475,4
-,43,642,34
-,64,642,18
-,92,642,34
yahoo,34,787,7
google,84,840,31
myspace.com,38,371,2
google.com,44,621,18
-,95,642,20
-,95,642,20
walmart,88,513,2
yahoo,38,787,12
yahoo,38,787,12
yahoo,38,787,12
yahoo,38,787,12
-,62,642,21
-,62,642,21
ebay,33,395,7
google.com,63,621,22
myspace.com,69,371,6
myspace,28,803,2
dictionary,39,488,2
www.yahoo.com,44,16,5
evo.qksrv.net,41,238,1
pogo,66,150,6
google.com,48,621,11
google,47,840,22
google.com,38,621,6
google.com,39,621,10
google.com,39,621,10
yahoo,37,787,6
yahoo,37,787,6
-,40,642,24
ebay,41,395,6
dictionary,45,488,2
-,39,642,26
yahoo,62,787,11
mapquest,27,475,1
mapquest,37,475,11
mapquest,37,475,11
-,43,642,34
-,43,642,34
google,59,840,9
google,48,840,21
google,48,840,21
google,48,840,21
expedia,65,902,2
mapquest,65,475,9
-,34,642,10
weather,28,808,2
american idol,59,223,3
map quest,82,442,6
map quest,82,442,6
mapquest,90,475,5
mapquest,90,475,5
mapquest,91,475,3
mapquest,91,475,3
google.com,41,621,4
yahoo,69,787,8
yahoo,88,787,16
yahoo,88,787,16
yahoo,88,787,16
bank of america,47,466,1
bank of america,68,466,4
bank of america,75,466,2
bank of america,84,466,3
google,85,840,33
ebay,47,395,4
internet,45,775,2
www.google.com,44,244,8
www.google.com,45,244,3
www.hotmail.com,45,884,1
myspace,71,803,5
myspace.com,71,371,9
myspace.com,71,371,9
myspace.com,71,371,9
mapquest,33,475,6
www.google.com,72,244,4
ebay,88,395,11
-,35,642,26
-,35,642,26
map quest,48,442,3
map quest,48,442,3
map quest,48,442,3
my space,69,120,4
-,57,642,11
google,46,840,47
google,48,840,21
mapquest,94,475,8
map quest,94,442,3
walmart,57,513,2
map quest,39,442,1
.com,41,746,2
dictionary,66,488,2
-,43,642,34
www.myspace.com,40,365,1
www.myspace.com,64,365,1
google,45,840,34
google,33,840,6
google,61,840,12
www.yahoo.com,83,16,2
www.yahoo.com,83,16,2
map quest,34,442,1
-,38,642,19
yahoo,34,787,7
ebay,38,395,6
ebay,39,395,6
yellow pages,69,185,3
mapquest,91,475,3
ask jeeves,28,836,3
ask jeeves,28,836,3
ask jeeves,30,836,1
ask jeeves,32,836,1
ask jeeves,63,836,1
internet,36,775,5
ebay,72,395,21
ebay,43,395,14
ebay,43,395,14
www.google.com,44,244,8
myspace.com,37,371,4
games.myspace.com,62,800,1
-,44,642,16
target,70,79,2
ebay,72,395,21
-,43,642,34
ebay,85,395,14
home depot,71,354,1
mapquest,39,475,6
google,48,840,21
google,48,840,21
google.com,48,621,11
yahoo,44,787,16
yahoo.com,31,190,1
-,36,642,9
yahoo,26,787,9
home depot,33,354,2
-,64,642,18
games.myspace.com,68,800,3
games.myspace.com,68,800,3
games.myspace.com,68,800,3
-,69,642,17
-,38,642,19
american idol,62,223,7
google,45,840,34
google,46,840,47
google,46,840,47
expedia,69,902,1
expedia,76,902,2
expedia,76,902,2
expedia,89,902,2
southwest.com,89,945,3
google,72,840,15
-,85,642,21
www.yahoo.com,48,16,3
goggle,83,161,1
dictionary,41,488,1
internet,34,775,5
home depot,37,354,1
weather,37,808,5
weather,81,808,2
-,44,642,16
ebay,49,395,11
craigslist,42,449,3
craigslist,42,449,3
evo.qksrv.net,28,238,1
www.google.com,48,244,3
games.myspace.com,41,800,21
yahoo,32,787,7
myspace,41,803,2
google,67,840,32
ebay,42,395,9
map quest,43,442,1
games.myspace.com,41,800,21
games.myspace.com,41,800,21
games.myspace.com,41,800,21
games.myspace.com,41,800,21
games.myspace.com,64,800,13
games.myspace.com,64,800,13
-,32,642,7
yahoo,32,787,7
yahoo,32,787,7
yahoo.com,70,190,5
yahoo.com,71,190,9
map quest,35,442,3
mapquest,36,475,8
myspace,67,803,9
yahoo,35,787,4
southwest airlines,59,24,3
southwest airlines,60,24,3
yahoo mail,40,793,1
yahoo mail,44,793,1
yahoo mail,68,793,3
yahoo mail,72,793,1
www.google.com,47,244,2
games.myspace.com,45,800,12
games.myspace.com,45,800,12
-,40,642,24
american idol,46,223,9
google,37,840,26
google,70,840,14
horoscope,56,77,1
google,46,840,47
google,84,840,31
google,89,840,16
mapquest,37,475,11
mapquest,37,475,11
ebay.com,35,1000,2
ebay.com,93,1000,4
google,37,840,26
google.com,37,621,4
google.com,48,621,11
google.com,48,621,11
google.com,49,621,2
porn,40,233,3
porn,40,233,3
mapquest,61,475,13
-,58,642,16
google,27,840,4
google,37,840,26
google,37,840,26
google,37,840,26
google,61,840,12
google,97,840,8
google,97,840,8
ebay.com,87,1000,3
free porn,33,916,4
free porn,33,916,4
porn,33,233,2
porn,33,233,2
sex,33,35,1
paris hilton,34,669,3
paris hilton,34,669,3
paris hilton,34,669,3
porn,34,233,1
paris hilton,62,669,19
paris hilton,62,669,19
paris hilton,62,669,19
paris hilton,62,669,19
paris hilton,62,669,19
paris hilton,62,669,19
paris hilton,62,669,19
paris hilton,62,669,19
paris hilton,62,669,19
paris hilton,62,669,19
paris hilton,62,669,19
paris hilton,62,669,19
paris hilton,62,669,19
paris hilton,62,669,19
paris hilton,62,669,19
paris hilton,62,669,19
paris hilton,62,669,19
paris hilton,62,669,19
paris hilton,62,669,19
internet,34,775,5
-,95,642,20
-,95,642,20
hotmail,43,760,4
hotmail,43,760,4
hotmail,43,760,4
google,45,840,34
google,45,840,34
hotmail,66,760,2
hotmail,66,760,2
google,66,840,16
expedia,42,902,1
expedia,43,902,1
mapquest.com,68,451,3
-,76,642,4
www.google.com,44,244,8
www.google.com,44,244,8
www.google.com,44,244,8
-,43,642,34
internet,92,775,2
yahoo.com,34,190,7
yahoo.com,34,190,7
my space,55,120,1
http,47,832,1
bankofamerica,50,305,1
-,43,642,34
-,43,642,34
-,43,642,34
-,43,642,34
-,43,642,34
-,43,642,34
-,43,642,34
-,43,642,34
-,43,642,34
-,43,642,34
familywatchdog.us,27,496,1
familywatchdog.us,36,496,2
familywatchdog.us,36,496,2
horoscope,46,77,1
pogo,43,150,1
pogo,44,150,3
pogo,81,150,2
southwest airlines,36,24,1
yahoo,32,787,7
horoscope,45,77,1
games.myspace.com,27,800,4
paintball,75,340,1
mapquest,86,475,12
mapquest,86,475,12
google.com,48,621,11
google.com,48,621,11
google,27,840,4
google,28,840,3
american idol,58,223,2
google,47,840,22
google.com,47,621,5
ask jeeves,66,836,1
ebay,29,395,1
yahoo,25,787,12
yahoo.com,96,190,5
-,35,642,26
google,46,840,47
google,46,840,47
google,61,840,12
google,89,840,16
-,41,642,21
-,35,642,26
myspace.com,48,371,3
myspace.com,50,371,7
myspace.com,61,371,5
myspace.com,61,371,5
myspace,61,803,13
myspace,63,803,2
myspace,65,803,6
myspace,71,803,5
myspace,84,803,3
google,84,840,31
google,84,840,31
myspace,85,803,2
myspace,89,803,2
mapquest,62,475,7
yahoo.com,39,190,6
google.com,36,621,2
www.google.com,59,244,4
mapquest,41,475,6
www.google,90,179,3
ebay,62,395,14
ebay,81,395,8
google,88,840,19
-,27,642,3
bank of america,35,466,3
google,40,840,17
mapquest,40,475,5
mapquest,40,475,5
-,98,642,9
-,46,642,16
southwest.com,94,945,1
google.com,39,621,10
google,39,840,10
google,44,840,45
google,43,840,27
goggle,72,161,2
google,72,840,15
american idol,47,223,6
florida,88,221,1
myspace backgrounds,69,563,1
myspace,70,803,8
myspace backgrounds,71,563,3
myspace backgrounds,71,563,3
myspace backgrounds,71,563,3
myspace,71,803,5
myspace,96,803,4
myspace,97,803,5
myspace,97,803,5
yahoo.com,27,190,2
yahoo.com,44,190,13
yahoo.com,80,190,2
map quest,35,442,3
map quest,35,442,3
games.myspace.com,65,800,6
goggle,37,161,8
-,57,642,11
-,84,642,14
google,46,840,47
yahoo,44,787,16
-,46,642,16
-,47,642,17
ebay,34,395,6
ebay,34,395,6
ebay,34,395,6
ebay,34,395,6
google,37,840,26
ebay,45,395,10
google,56,840,5
ebay,66,395,11
ebay,85,395,14
ebay,92,395,11
ebay,92,395,11
google,47,840,22
internet,79,775,1
sex,67,35,1
google,32,840,11
weather,36,808,3
bankofamerica,93,305,3
bankofamerica,93,305,3
ebay,65,395,2
google,39,840,10
google,39,840,10
maria mitchell,47,523,13
maria mitchell,47,523,13
maria mitchell,47,523,13
maria mitchell,47,523,13
maria mitchell,47,523,13
maria mitchell,47,523,13
maria mitchell,47,523,13
maria mitchell,47,523,13
maria mitchell,47,523,13
maria mitchell,47,523,13
maria mitchell,47,523,13
maria mitchell,47,523,13
maria mitchell,47,523,13
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,49,523,28
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
maria mitchell,51,523,29
google,93,840,22
target,46,79,3
walmart,46,513,2
walmart,46,513,2
target,46,79,3
yahoo,89,787,16
-,34,642,10
-,43,642,34
map quest,81,442,2
map quest,81,442,2
-,66,642,12
-,67,642,17
mapquest,44,475,5
mapquest,45,475,11
internet,98,775,3
internet,98,775,3
internet,98,775,3
games.myspace.com,41,800,21
games.myspace.com,41,800,21
games.myspace.com,41,800,21
games.myspace.com,41,800,21
orbitz,47,625,2
http,40,832,1
horoscopes,38,970,1
ebay.com,62,1000,5
google,46,840,47
google,46,840,47
mapquest,38,475,5
internet,39,775,2
google,43,840,27
google,43,840,27
internet,46,775,1
-,68,642,24
http,45,832,3
myspace backgrounds,25,563,1
.com,71,746,1
internet,70,775,4
yahoo,46,787,16
yahoo,46,787,16
yahoo,63,787,14
yahoo,63,787,14
batman,37,949,1
batman,39,949,3
batman,39,949,3
batman,39,949,3
mapquest.com,42,451,6
mapquest.com,42,451,6
mapquest.com,42,451,6
mapquest.com,42,451,6
mapquest.com,42,451,6
mapquest,53,475,2
mapquest,53,475,2
www.google,42,179,1
www.google.com,42,244,9
goggle,37,161,8
google,37,840,26
yahoo,36,787,8
yahoo,36,787,8
myspace,46,803,6
google,74,840,11
bankofamerica,47,305,1
yahoo.com,33,190,6
runescape,44,568,1
runescape,92,568,2
runescape,92,568,2
-,48,642,9
msn.com,32,679,2
pussy,49,548,2
american idol,46,223,9
ebay,43,395,14
ebay,43,395,14
ebay,64,395,7
-,85,642,21
google,95,840,13
google,95,840,13
google,95,840,13
google,96,840,20
google,96,840,20
google.com,88,621,7
google.com,88,621,7
http,68,832,1
google,46,840,47
google,46,840,47
google,46,840,47
goggle,57,161,1
google,57,840,8
google,57,840,8
ebay,95,395,17
ebay,96,395,6
my space,35,120,2
google,48,840,21
google,48,840,21
msn,27,382,1
msn,49,382,3
msn,50,382,1
msn,96,382,2
ebay,60,395,10
ebay,61,395,4
walmart,90,513,2
http,32,832,4
http,32,832,4
yahoo.com,33,190,6
yahoo.com,33,190,6
ask jeeves,91,836,2
yahoo,27,787,11
pussy,40,548,2
google,58,840,13
-,46,642,16
google,46,840,47
google,46,840,47
google,46,840,47
google,46,840,47
ebay,48,395,8
mapquest.com,43,451,2
mapquest.com,44,451,1
american idol,38,223,2
yahoo,45,787,18
-,86,642,20
yahoo.com,46,190,11
yahoo.com,46,190,11
yahoo.com,46,190,11
yahoo.com,70,190,5
yahoo.com,81,190,7
yahoo.com,89,190,11
yahoo.com,91,190,10
hotmail.com,60,894,2
myspace.com,25,371,1
-,39,642,26
home depot,38,354,6
home depot,38,354,6
home depot,38,354,6
.com,48,746,2
-,89,642,9
-,87,642,19
yahoo,74,787,7
pogo,32,150,2
http,85,832,5
http,85,832,5
google,88,840,19
craigslist,45,449,2
craigslist,45,449,2
craigslist,67,449,3
internet,25,775,2
ebay,35,395,4
yahoo,48,787,12
yahoo,48,787,12
yahoo,74,787,7
yahoo.com,74,190,7
yahoo.com,74,190,7
hotmail.com,92,894,5
yahoo.com,92,190,8
yahoo.com,92,190,8
myspace.com,95,371,2
www.yahoo.com,80,16,1
google,47,840,22
google,56,840,5
http,38,832,1
.com,36,746,1
www.hotmail.com,60,884,2
www.yahoo.com,64,16,3
www.yahoo.com,64,16,3
www.yahoo.com,64,16,3
www.yahoo.com,66,16,2
www.google.com,36,244,2
ebay,64,395,7
google,71,840,27
google,71,840,27
google,71,840,27
horoscope,67,77,2
horoscope,67,77,2
bankofamerica,35,305,2
google.com,44,621,18
-,45,642,21
.com,39,746,3
google,58,840,13
google,58,840,13
google,58,840,13
google,58,840,13
yahoo.com,38,190,6
yahoo.com,60,190,8
mapquest,38,475,5
dictionary,36,488,2
dictionary,36,488,2
google,39,840,10
google,40,840,17
ebay,36,395,9
ebay,99,395,1
www.yahoo.com,71,16,1
weather,55,808,1
www.yahoo.com,88,16,5
yahoo,47,787,15
yahoo,47,787,15
yahoo,47,787,15
google.com,29,621,1
mapquest,37,475,11
-,43,642,34
mapquest,74,475,3
google,81,840,14
map quest,86,442,3
games.myspace.com,26,800,8
games.myspace.com,26,800,8
games.myspace.com,27,800,4
games.myspace.com,65,800,6
-,33,642,5
http,65,832,2
mapquest,82,475,5
bank of america,35,466,3
www.google.com,34,244,3
yahoo.com,38,190,6
-,25,642,24
msn,39,382,3
msn,39,382,3
http,44,832,3
games.myspace.com,48,800,15
games.myspace.com,48,800,15
games.myspace.com,48,800,15
games.myspace.com,48,800,15
games.myspace.com,48,800,15
free porn,40,916,5
free porn,40,916,5
free porn,58,916,3
yahoo.com,46,190,11
ebay.com,39,1000,6
-,41,642,21
yahoo.com,41,190,3
-,47,642,17
evo.qksrv.net,30,238,1
my space,26,120,1
american idol,46,223,9
weather,49,808,1
-,34,642,10
-,67,642,17
google.com,39,621,10
google.com,39,621,10
google.com,39,621,10
myspace.com,76,371,5
google.com,82,621,3
google.com,82,621,3
bank of america,88,466,2
-,96,642,16
horoscope,26,77,3
horoscope,26,77,3
ebay,45,395,10
bank of america,41,466,2
google,45,840,34
google,45,840,34
google,45,840,34
familywatchdog.us,31,496,7
familywatchdog.us,31,496,7
familywatchdog.us,31,496,7
familywatchdog.us,31,496,7
familywatchdog.us,31,496,7
familywatchdog.us,31,496,7
familywatchdog.us,31,496,7
www.google,25,179,1
yahoo.com,46,190,11
-,48,642,9
mapquest,82,475,5
-,45,642,21
www.google,93,179,3
eva longoria,48,124,2
eva longoria,48,124,2
porn,48,233,2
-,48,642,9
www.google.com,44,244,8
map quest,44,442,2
map quest,57,442,1
-,40,642,24
google,37,840,26
amazon.com,46,571,1
porn,47,233,1
free porn,47,916,1
games.myspace.com,42,800,15
games.myspace.com,42,800,15
games.myspace.com,42,800,15
games.myspace.com,42,800,15
myspace.com,42,371,8
myspace.com,42,371,8
games.myspace.com,43,800,8
myspace.com,39,371,3
mapquest,92,475,5
map quest,33,442,2
map quest,33,442,2
-,50,642,10
www.myspace.com,66,365,3
www.myspace.com,66,365,3
www.myspace.com,66,365,3
myspace layouts,65,609,10
-,63,642,15
-,65,642,110
ebay.com,35,1000,2
ebay,49,395,11
mapquest,92,475,5
google,38,840,8
horoscopes,26,970,1
google.com,48,621,11
google.com,48,621,11
google.com,48,621,11
dictionary,50,488,2
dictionary,50,488,2
dictionary,74,488,2
www.ebay.com,33,31,1
-,35,642,26
-,35,642,26
bankofamerica,57,305,2
google,26,840,10
google,29,840,2
-,38,642,19
ebay,25,395,3
ebay,25,395,3
ebay,98,395,2
yahoo.com,39,190,6
google.com,39,621,10
myspace.com,74,371,3
yahoo.com,74,190,7
-,45,642,21
myspace layouts,65,609,10
myspace layouts,65,609,10
myspace layouts,65,609,10
myspace layouts,65,609,10
myspace layouts,65,609,10
myspace layouts,65,609,10
myspace layouts,65,609,10
myspace layouts,65,609,10
myspace layouts,65,609,10
myspace layouts,90,609,1
familywatchdog.us,85,496,1
yahoo.com,91,190,10
yahoo.com,91,190,10
google,45,840,34
google,45,840,34
games.myspace.com,43,800,8
games.myspace.com,43,800,8
games.myspace.com,43,800,8
google,86,840,13
google,86,840,13
google,86,840,13
yellow pages,92,185,2
walmart,82,513,2
ebay,97,395,6
yahoo.com,42,190,6
yahoo.com,62,190,2
google.com,65,621,12
google.com,67,621,8
google.com,67,621,8
google.com,67,621,8
google.com,68,621,14
google.com,68,621,14
google.com,68,621,14
google.com,84,621,4
ebay,45,395,10
ebay,45,395,10
-,40,642,24
sex positions,42,294,1
sex positions,43,294,5
sex positions,43,294,5
sex positions,43,294,5
sex positions,43,294,5
sex positions,43,294,5
sex positions,44,294,9
sex positions,44,294,9
sex positions,44,294,9
sex positions,44,294,9
sex positions,44,294,9
sex positions,44,294,9
sex positions,44,294,9
sex positions,44,294,9
sex positions,44,294,9
sex positions,69,294,18
sex positions,69,294,18
sex positions,69,294,18
sex positions,69,294,18
sex positions,69,294,18
sex positions,69,294,18
sex positions,69,294,18
sex positions,69,294,18
sex positions,69,294,18
sex positions,69,294,18
sex positions,69,294,18
sex positions,69,294,18
sex positions,69,294,18
sex positions,69,294,18
sex positions,69,294,18
sex positions,69,294,18
sex positions,69,294,18
sex positions,69,294,18
sex positions,70,294,18
sex positions,70,294,18
sex positions,70,294,18
sex positions,70,294,18
sex positions,70,294,18
sex positions,70,294,18
sex positions,70,294,18
sex positions,70,294,18
sex positions,70,294,18
sex positions,70,294,18
sex positions,70,294,18
sex positions,70,294,18
sex positions,70,294,18
sex positions,70,294,18
sex positions,70,294,18
sex positions,70,294,18
sex positions,70,294,18
sex positions,70,294,18
sex positions,71,294,18
sex positions,71,294,18
sex positions,71,294,18
sex positions,71,294,18
sex positions,71,294,18
sex positions,71,294,18
sex positions,71,294,18
sex positions,71,294,18
sex positions,71,294,18
sex positions,71,294,18
sex positions,71,294,18
sex positions,71,294,18
sex positions,71,294,18
sex positions,71,294,18
sex positions,71,294,18
sex positions,71,294,18
sex positions,71,294,18
sex positions,71,294,18
yahoo.com,39,190,6
free porn,26,916,1
ebay,25,395,3
ebay,47,395,4
ebay,59,395,5
ebay,92,395,11
bankofamerica,85,305,2
bankofamerica,85,305,2
mapquest,45,475,11
-,63,642,15
target,60,79,2
-,43,642,34
google,32,840,11
google,32,840,11
google.com,32,621,2
google.com,32,621,2
bank of america,41,466,2
google,40,840,17
google.com,40,621,4
-,39,642,26
target,57,79,1
walmart,81,513,1
target,82,79,1
-,45,642,21
-,61,642,17
internet,32,775,3
walmart,25,513,2
my space.com,42,718,1
google,44,840,45
yahoo.com,94,190,7
-,31,642,3
