Query,QueryT,QueryTime,Count
yahoo,yahoo227,227,3
yahoo,yahoo274,274,3
yahoo,yahoo422,422,6
yahoo,yahoo489,489,3
yahoo,yahoo514,514,6
yahoo,yahoo577,577,11
yahoo,yahoo578,578,4
yahoo,yahoo589,589,13
yahoo,yahoo594,594,13
yahoo,yahoo682,682,6
yahoo,yahoo721,721,11
yahoo,yahoo761,761,9
yahoo,yahoo850,850,5
yahoo,yahoo874,874,5
yahoo,yahoo899,899,2
yahoo,yahoo921,921,2
yahoo,yahoo931,931,3
-,-945,945,3
yahoo,yahoo945,945,4
yahoo,yahoo969,969,5
yahoo,yahoo980,980,3
yahoo,yahoo997,997,7
yahoo,yahoo1066,1066,5
yahoo,yahoo1074,1074,4
yahoo,yahoo1076,1076,9
yahoo,yahoo1087,1087,4
yahoo,yahoo1100,1100,8
yahoo,yahoo1117,1117,3
yahoo,yahoo1162,1162,2
yahoo,yahoo1326,1326,4
yahoo,yahoo1328,1328,10
yahoo,yahoo1342,1342,7
yahoo,yahoo1355,1355,3
yahoo,yahoo1365,1365,12
yahoo,yahoo1405,1405,6
yahoo,yahoo1428,1428,6
yahoo,yahoo1478,1478,3
yahoo,yahoo1526,1526,6
yahoo,yahoo1546,1546,3
yahoo,yahoo1554,1554,6
yahoo,yahoo1564,1564,3
yahoo,yahoo1593,1593,3
yahoo,yahoo1617,1617,3
yahoo,yahoo1626,1626,7
yahoo,yahoo1647,1647,7
yahoo,yahoo1705,1705,10
yahoo,yahoo1706,1706,4
yahoo,yahoo1712,1712,2
yahoo,yahoo1738,1738,7
yahoo,yahoo1754,1754,7
yahoo,yahoo1761,1761,4
yahoo,yahoo1767,1767,5
yahoo,yahoo1771,1771,7
yahoo,yahoo1794,1794,7
yahoo,yahoo1810,1810,3
yahoo,yahoo1833,1833,8
yahoo,yahoo1842,1842,8
yahoo,yahoo1883,1883,7
yahoo,yahoo1886,1886,11
yahoo,yahoo1890,1890,6
yahoo,yahoo1907,1907,6
yahoo,yahoo1909,1909,8
yahoo,yahoo1912,1912,5
yahoo,yahoo1918,1918,12
yahoo,yahoo1941,1941,13
yahoo,yahoo1979,1979,8
yahoo,yahoo1987,1987,13
yahoo,yahoo2034,2034,3
yahoo,yahoo2074,2074,7
yahoo,yahoo2080,2080,10
yahoo,yahoo2083,2083,8
yahoo,yahoo2085,2085,7
yahoo,yahoo2147,2147,6
yahoo,yahoo2155,2155,9
yahoo,yahoo2172,2172,6
yahoo,yahoo2200,2200,6
yahoo,yahoo2201,2201,4
mapquest,mapquest1833,1833,7
google.com,google.com591,591,3
google.com,google.com922,922,3
google.com,google.com1233,1233,3
-,-100,100,1
google.com,google.com782,782,6
mapquest,mapquest572,572,5
mapquest,mapquest1960,1960,6
google.com,google.com1006,1006,2
www.google.com,www.google.com683,683,4
mapquest,mapquest1066,1066,3
mapquest,mapquest1074,1074,3
mapquest,mapquest1075,1075,4
mapquest,mapquest1713,1713,3
mapquest,mapquest1889,1889,4
mapquest,mapquest827,827,5
mapquest,mapquest882,882,3
google,google463,463,5
yahoo.com,yahoo.com239,239,3
yahoo.com,yahoo.com796,796,1
ebay,ebay950,950,7
google,google1324,1324,4
mapquest,mapquest872,872,2
-,-1450,1450,5
www.google.com,www.google.com2202,2202,5
google,google1256,1256,4
-,-982,982,10
google.com,google.com41,41,4
google.com,google.com136,136,4
google.com,google.com179,179,2
yahoo.com,yahoo.com501,501,5
google.com,google.com1918,1918,5
ebay,ebay103,103,7
ebay,ebay1160,1160,4
ebay,ebay1341,1341,16
google,google80,80,3
google,google201,201,5
google,google224,224,2
google,google295,295,3
google,google845,845,7
yahoo.com,yahoo.com279,279,9
mapquest,mapquest1292,1292,6
mapquest,mapquest1671,1671,6
www.google.com,www.google.com612,612,4
google.com,google.com1458,1458,7
yahoo.com,yahoo.com811,811,4
yahoo.com,yahoo.com1534,1534,6
ebay,ebay923,923,3
google,google962,962,3
mapquest,mapquest828,828,4
-,-334,334,22
google.com,google.com48,48,11
ebay,ebay822,822,1
myspace.com,myspace.com823,823,1
myspace.com,myspace.com841,841,2
myspace,myspace844,844,2
myspace,myspace845,845,1
myspace,myspace867,867,1
myspace,myspace916,916,2
myspace,myspace940,940,1
myspace,myspace989,989,1
yahoo.com,yahoo.com1083,1083,2
myspace,myspace1110,1110,2
myspace,myspace1154,1154,3
yahoo,yahoo1154,1154,1
myspace,myspace1156,1156,2
myspace,myspace1175,1175,2
myspace,myspace1180,1180,2
myspace,myspace1204,1204,1
myspace,myspace1291,1291,2
myspace,myspace1322,1322,2
myspace,myspace1349,1349,2
myspace,myspace1351,1351,1
myspace,myspace1360,1360,3
myspace,myspace1391,1391,3
myspace,myspace1419,1419,3
myspace,myspace1439,1439,6
myspace,myspace1474,1474,1
yahoo.com,yahoo.com1539,1539,3
myspace,myspace1566,1566,2
myspace,myspace1579,1579,3
myspace,myspace1587,1587,1
myspace,myspace1666,1666,1
myspace,myspace1713,1713,1
myspace,myspace1776,1776,8
yahoo,yahoo1780,1780,2
myspace,myspace1809,1809,2
myspace,myspace1882,1882,4
myspace,myspace2101,2101,3
myspace.com,myspace.com2118,2118,2
myspace,myspace2127,2127,7
myspace.com,myspace.com2130,2130,4
myspace.com,myspace.com2132,2132,3
-,-1233,1233,5
-,-489,489,6
mapquest,mapquest1214,1214,4
mapquest,mapquest1961,1961,9
google.com,google.com2154,2154,6
mapquest,mapquest1989,1989,11
mapquest,mapquest2099,2099,4
yahoo.com,yahoo.com1428,1428,5
google.com,google.com2182,2182,7
www.google.com,www.google.com407,407,2
google.com,google.com638,638,3
yahoo.com,yahoo.com2007,2007,1
-,-1251,1251,4
google.com,google.com525,525,4
mapquest,mapquest1244,1244,11
myspace.com,myspace.com1803,1803,1
www.google.com,www.google.com1619,1619,3
google.com,google.com1243,1243,2
google.com,google.com809,809,6
myspace.com,myspace.com1196,1196,5
myspace.com,myspace.com1242,1242,2
myspace.com,myspace.com83,83,3
myspace.com,myspace.com590,590,8
myspace.com,myspace.com954,954,3
myspace.com,myspace.com1794,1794,10
myspace.com,myspace.com1990,1990,12
google,google352,352,10
google,google858,858,12
google,google883,883,15
google,google1144,1144,20
google,google1240,1240,16
google,google1334,1334,10
google,google1649,1649,13
google,google1667,1667,15
google.com,google.com1237,1237,1
myspace.com,myspace.com1548,1548,2
ebay,ebay231,231,1
ebay,ebay252,252,8
ebay,ebay874,874,2
ebay,ebay972,972,8
ebay,ebay1378,1378,3
ebay,ebay1907,1907,3
ebay,ebay1933,1933,6
ebay,ebay1027,1027,3
yahoo.com,yahoo.com32,32,1
yahoo.com,yahoo.com1938,1938,6
www.google.com,www.google.com304,304,5
google.com,google.com1592,1592,1
yahoo.com,yahoo.com978,978,4
yahoo.com,yahoo.com1201,1201,2
-,-555,555,4
-,-1247,1247,9
myspace.com,myspace.com39,39,3
myspace.com,myspace.com548,548,7
mapquest,mapquest2017,2017,2
google.com,google.com932,932,6
google.com,google.com1081,1081,2
www.google.com,www.google.com140,140,6
google.com,google.com1957,1957,8
yahoo,yahoo1002,1002,5
yahoo.com,yahoo.com614,614,6
google,google1896,1896,18
mapquest,mapquest1103,1103,3
mapquest,mapquest1497,1497,5
mapquest,mapquest1770,1770,4
google.com,google.com348,348,6
www.google.com,www.google.com348,348,6
ebay,ebay560,560,6
ebay,ebay727,727,1
ebay,ebay848,848,3
myspace.com,myspace.com911,911,3
ebay,ebay920,920,1
ebay,ebay944,944,3
ebay,ebay1039,1039,1
ebay,ebay1081,1081,3
ebay,ebay1207,1207,1
ebay,ebay1231,1231,1
ebay,ebay1292,1292,8
ebay,ebay1376,1376,4
ebay,ebay1379,1379,5
google.com,google.com213,213,26
www.google.com,www.google.com1579,1579,6
google,google2023,2023,3
yahoo,yahoo1242,1242,4
ebay,ebay772,772,1
mapquest,mapquest2178,2178,9
myspace.com,myspace.com105,105,1
myspace,myspace903,903,1
myspace.com,myspace.com1500,1500,1
myspace.com,myspace.com1824,1824,4
google.com,google.com1645,1645,4
myspace.com,myspace.com43,43,2
google.com,google.com384,384,2
google.com,google.com424,424,5
google.com,google.com1843,1843,4
myspace,myspace1981,1981,7
myspace,myspace1982,1982,5
myspace.com,myspace.com2109,2109,6
myspace.com,myspace.com2126,2126,5
myspace.com,myspace.com2148,2148,4
myspace.com,myspace.com2173,2173,4
-,-1449,1449,2
ebay,ebay148,148,2
-,-1122,1122,13
-,-1291,1291,13
yahoo.com,yahoo.com950,950,2
-,-960,960,6
google.com,google.com573,573,6
-,-1188,1188,9
myspace,myspace99,99,3
myspace,myspace232,232,3
myspace,myspace250,250,11
myspace,myspace280,280,2
myspace,myspace336,336,2
myspace,myspace562,562,2
myspace,myspace567,567,2
myspace,myspace570,570,3
myspace,myspace578,578,1
myspace.com,myspace.com598,598,3
myspace,myspace649,649,3
myspace,myspace673,673,4
myspace,myspace735,735,4
myspace,myspace828,828,1
myspace,myspace887,887,1
myspace,myspace929,929,1
myspace,myspace938,938,25
myspace,myspace960,960,5
myspace,myspace1024,1024,1
myspace,myspace1101,1101,2
myspace,myspace1119,1119,1
myspace,myspace1129,1129,2
myspace,myspace1152,1152,5
myspace,myspace1194,1194,1
myspace,myspace1241,1241,5
myspace,myspace1281,1281,1
myspace,myspace1313,1313,2
myspace,myspace1432,1432,4
myspace,myspace1440,1440,3
myspace,myspace1703,1703,5
-,-76,76,4
mapquest,mapquest1092,1092,3
google.com,google.com700,700,1
yahoo,yahoo393,393,10
mapquest,mapquest453,453,7
yahoo,yahoo465,465,2
yahoo,yahoo537,537,2
yahoo,yahoo873,873,1
yahoo,yahoo1233,1233,4
yahoo,yahoo1521,1521,2
-,-705,705,62
google,google906,906,11
google.com,google.com1484,1484,7
yahoo,yahoo1985,1985,4
google,google1009,1009,13
google,google1059,1059,1
google,google1419,1419,9
google,google1640,1640,3
mapquest,mapquest1641,1641,4
mapquest,mapquest2004,2004,4
mapquest,mapquest2059,2059,2
mapquest,mapquest2200,2200,2
yahoo,yahoo5,5,1
ebay,ebay2131,2131,11
yahoo,yahoo1532,1532,13
myspace.com,myspace.com1894,1894,4
yahoo.com,yahoo.com1468,1468,1
www.google.com,www.google.com1200,1200,3
ebay,ebay1033,1033,3
ebay,ebay1602,1602,3
myspace,myspace1245,1245,4
myspace.com,myspace.com1261,1261,4
www.google.com,www.google.com1,1,1
-,-833,833,6
mapquest,mapquest338,338,1
mapquest,mapquest478,478,14
mapquest,mapquest923,923,7
mapquest,mapquest1150,1150,4
mapquest,mapquest1256,1256,4
yahoo,yahoo600,600,7
yahoo,yahoo611,611,7
mapquest,mapquest189,189,6
ebay,ebay426,426,3
-,-395,395,11
yahoo.com,yahoo.com1234,1234,10
yahoo.com,yahoo.com1817,1817,7
-,-438,438,2
yahoo,yahoo1245,1245,2
ebay,ebay4,4,1
-,-880,880,7
-,-1332,1332,18
myspace.com,myspace.com626,626,4
-,-1116,1116,12
mapquest,mapquest1816,1816,4
yahoo.com,yahoo.com2084,2084,10
myspace.com,myspace.com1938,1938,3
mapquest,mapquest2185,2185,4
google.com,google.com339,339,1
google,google219,219,19
google.com,google.com1822,1822,8
yahoo.com,yahoo.com1935,1935,5
yahoo.com,yahoo.com1948,1948,6
myspace.com,myspace.com800,800,1
www.google.com,www.google.com3,3,2
www.google.com,www.google.com4,4,1
www.google.com,www.google.com29,29,1
www.google.com,www.google.com36,36,2
www.google.com,www.google.com61,61,1
www.google.com,www.google.com72,72,4
www.google.com,www.google.com73,73,2
www.google.com,www.google.com84,84,6
www.google.com,www.google.com192,192,4
www.google.com,www.google.com196,196,4
www.google.com,www.google.com202,202,1
www.google.com,www.google.com218,218,4
www.google.com,www.google.com521,521,7
www.google.com,www.google.com782,782,8
www.google.com,www.google.com792,792,2
www.google.com,www.google.com794,794,2
yahoo,yahoo427,427,10
yahoo,yahoo1099,1099,8
yahoo,yahoo1287,1287,5
yahoo,yahoo1434,1434,1
yahoo,yahoo1762,1762,4
www.google.com,www.google.com592,592,3
google.com,google.com735,735,6
google.com,google.com201,201,2
google.com,google.com285,285,8
www.google.com,www.google.com816,816,2
www.google.com,www.google.com1389,1389,1
google.com,google.com2074,2074,5
google.com,google.com1691,1691,3
myspace.com,myspace.com1390,1390,8
yahoo,yahoo628,628,5
google,google628,628,6
google,google2114,2114,12
myspace,myspace66,66,1
yahoo.com,yahoo.com762,762,2
www.google.com,www.google.com444,444,8
www.google.com,www.google.com453,453,6
www.google.com,www.google.com1650,1650,2
myspace.com,myspace.com1890,1890,6
mapquest,mapquest216,216,4
myspace.com,myspace.com134,134,2
myspace.com,myspace.com149,149,1
myspace.com,myspace.com181,181,2
myspace.com,myspace.com253,253,1
myspace.com,myspace.com492,492,1
myspace.com,myspace.com537,537,3
myspace.com,myspace.com646,646,8
myspace.com,myspace.com783,783,12
myspace.com,myspace.com857,857,2
myspace.com,myspace.com873,873,2
myspace.com,myspace.com878,878,4
myspace.com,myspace.com883,883,3
myspace.com,myspace.com899,899,2
myspace.com,myspace.com1310,1310,4
myspace.com,myspace.com1379,1379,2
myspace.com,myspace.com1398,1398,6
mapquest,mapquest1620,1620,5
mapquest,mapquest257,257,2
mapquest,mapquest653,653,1
mapquest,mapquest1008,1008,2
mapquest,mapquest1719,1719,5
myspace,myspace20,20,1
myspace,myspace414,414,1
myspace,myspace450,450,3
myspace,myspace925,925,4
myspace,myspace958,958,2
myspace,myspace1126,1126,8
myspace.com,myspace.com278,278,1
yahoo,yahoo9,9,5
google.com,google.com402,402,2
yahoo.com,yahoo.com260,260,11
google.com,google.com271,271,1
ebay,ebay330,330,14
mapquest,mapquest780,780,3
ebay,ebay209,209,2
google,google1730,1730,8
www.google.com,www.google.com1730,1730,3
google.com,google.com569,569,5
myspace.com,myspace.com854,854,3
myspace,myspace1312,1312,6
myspace.com,myspace.com1630,1630,5
mapquest,mapquest713,713,8
mapquest,mapquest50,50,2
myspace.com,myspace.com571,571,3
myspace.com,myspace.com2016,2016,12
www.google.com,www.google.com1318,1318,7
myspace.com,myspace.com429,429,3
myspace.com,myspace.com521,521,4
-,-1045,1045,3
myspace.com,myspace.com1046,1046,2
myspace.com,myspace.com1923,1923,2
myspace.com,myspace.com1529,1529,4
myspace.com,myspace.com1546,1546,2
myspace.com,myspace.com1648,1648,6
myspace.com,myspace.com1669,1669,7
myspace.com,myspace.com1694,1694,3
myspace.com,myspace.com1720,1720,4
yahoo,yahoo1307,1307,4
google,google1164,1164,13
mapquest,mapquest1486,1486,2
mapquest,mapquest399,399,4
yahoo,yahoo1215,1215,2
yahoo,yahoo2115,2115,2
ebay,ebay1894,1894,5
ebay,ebay1939,1939,5
google,google1511,1511,9
myspace.com,myspace.com2078,2078,5
yahoo.com,yahoo.com597,597,11
yahoo.com,yahoo.com1389,1389,8
ebay,ebay915,915,2
google.com,google.com1959,1959,10
yahoo.com,yahoo.com258,258,4
google.com,google.com824,824,1
google.com,google.com862,862,6
myspace.com,myspace.com2083,2083,8
ebay,ebay81,81,8
ebay,ebay463,463,2
ebay,ebay536,536,3
mapquest,mapquest345,345,4
myspace.com,myspace.com408,408,4
myspace.com,myspace.com728,728,6
myspace.com,myspace.com853,853,5
myspace.com,myspace.com1048,1048,2
myspace.com,myspace.com1049,1049,7
myspace.com,myspace.com1197,1197,9
myspace.com,myspace.com1504,1504,1
yahoo.com,yahoo.com743,743,5
yahoo.com,yahoo.com1009,1009,3
yahoo.com,yahoo.com1282,1282,2
google.com,google.com1283,1283,5
yahoo.com,yahoo.com1299,1299,1
yahoo.com,yahoo.com1672,1672,1
yahoo.com,yahoo.com1726,1726,11
yahoo.com,yahoo.com1835,1835,8
mapquest,mapquest1731,1731,1
ebay,ebay1259,1259,4
yahoo.com,yahoo.com435,435,3
-,-801,801,2
-,-1003,1003,7
myspace.com,myspace.com752,752,1
myspace.com,myspace.com1935,1935,4
www.google.com,www.google.com1841,1841,2
yahoo.com,yahoo.com2010,2010,6
google.com,google.com488,488,1
google.com,google.com512,512,1
google.com,google.com561,561,2
google.com,google.com1144,1144,4
mapquest,mapquest418,418,5
mapquest,mapquest483,483,2
yahoo.com,yahoo.com674,674,3
mapquest,mapquest1011,1011,2
mapquest,mapquest1153,1153,3
mapquest,mapquest1371,1371,1
myspace.com,myspace.com1554,1554,11
mapquest,mapquest1652,1652,5
mapquest,mapquest1682,1682,1
mapquest,mapquest1801,1801,2
mapquest,mapquest1815,1815,3
mapquest,mapquest1876,1876,2
mapquest,mapquest2161,2161,1
google.com,google.com912,912,1
google,google1665,1665,8
ebay,ebay1956,1956,2
ebay,ebay2101,2101,2
myspace.com,myspace.com229,229,5
mapquest,mapquest435,435,2
www.google.com,www.google.com862,862,2
mapquest,mapquest154,154,3
-,-191,191,8
-,-294,294,2
-,-866,866,3
-,-918,918,3
-,-1370,1370,5
-,-1422,1422,9
www.google.com,www.google.com115,115,5
-,-1280,1280,2
yahoo.com,yahoo.com920,920,1
google.com,google.com2060,2060,5
yahoo.com,yahoo.com73,73,3
yahoo.com,yahoo.com936,936,1
google,google786,786,27
myspace.com,myspace.com1024,1024,8
google,google2184,2184,5
www.google.com,www.google.com1700,1700,3
myspace,myspace743,743,4
myspace,myspace1887,1887,3
google.com,google.com1017,1017,3
google.com,google.com1627,1627,5
yahoo.com,yahoo.com24,24,1
-,-78,78,59
ebay,ebay1964,1964,8
ebay,ebay2102,2102,6
mapquest,mapquest530,530,1
yahoo.com,yahoo.com458,458,4
yahoo.com,yahoo.com459,459,2
google.com,google.com1270,1270,5
google.com,google.com1272,1272,1
mapquest,mapquest1930,1930,6
yahoo.com,yahoo.com1334,1334,2
mapquest,mapquest733,733,3
myspace.com,myspace.com475,475,6
myspace.com,myspace.com1139,1139,2
yahoo,yahoo1696,1696,5
yahoo,yahoo1718,1718,1
yahoo,yahoo1800,1800,6
yahoo,yahoo1882,1882,4
yahoo,yahoo1897,1897,1
yahoo,yahoo2020,2020,1
yahoo,yahoo2021,2021,2
yahoo,yahoo2024,2024,3
yahoo,yahoo2042,2042,1
yahoo,yahoo2090,2090,3
google.com,google.com359,359,8
google.com,google.com1935,1935,9
www.google.com,www.google.com106,106,6
google.com,google.com106,106,1
yahoo.com,yahoo.com1027,1027,12
myspace.com,myspace.com2162,2162,6
google.com,google.com1665,1665,3
myspace.com,myspace.com795,795,1
mapquest,mapquest314,314,1
google,google2147,2147,17
www.google.com,www.google.com1320,1320,1
mapquest,mapquest1478,1478,2
myspace.com,myspace.com1731,1731,2
google.com,google.com2198,2198,4
www.google.com,www.google.com2032,2032,1
mapquest,mapquest2121,2121,2
myspace.com,myspace.com1788,1788,3
google,google437,437,2
www.google.com,www.google.com1695,1695,5
yahoo.com,yahoo.com1475,1475,4
yahoo.com,yahoo.com1819,1819,6
mapquest,mapquest1585,1585,4
yahoo.com,yahoo.com564,564,4
yahoo.com,yahoo.com228,228,5
yahoo.com,yahoo.com229,229,5
yahoo,yahoo922,922,2
google,google485,485,4
google,google752,752,2
myspace.com,myspace.com761,761,3
google.com,google.com1724,1724,4
ebay,ebay146,146,4
ebay,ebay820,820,2
google,google960,960,11
google,google997,997,12
ebay,ebay1430,1430,3
google,google1520,1520,2
ebay,ebay272,272,1
mapquest,mapquest1434,1434,2
yahoo.com,yahoo.com2125,2125,8
yahoo.com,yahoo.com180,180,5
mapquest,mapquest238,238,5
mapquest,mapquest1322,1322,1
google,google2198,2198,8
mapquest,mapquest55,55,3
mapquest,mapquest126,126,2
mapquest,mapquest441,441,2
google.com,google.com1250,1250,1
myspace.com,myspace.com1937,1937,2
mapquest,mapquest1409,1409,2
mapquest,mapquest1821,1821,4
ebay,ebay2208,2208,3
www.google.com,www.google.com105,105,3
www.google.com,www.google.com258,258,3
www.google.com,www.google.com789,789,3
yahoo.com,yahoo.com2085,2085,3
ebay,ebay553,553,5
www.google.com,www.google.com306,306,2
yahoo,yahoo2188,2188,2
www.google.com,www.google.com2074,2074,5
myspace.com,myspace.com1531,1531,5
myspace.com,myspace.com2090,2090,5
mapquest,mapquest445,445,6
www.google.com,www.google.com49,49,3
yahoo,yahoo987,987,3
google,google2166,2166,2
yahoo,yahoo2023,2023,1
mapquest,mapquest1543,1543,3
yahoo.com,yahoo.com272,272,6
yahoo.com,yahoo.com391,391,5
-,-527,527,15
-,-1335,1335,11
myspace.com,myspace.com74,74,3
myspace.com,myspace.com411,411,4
myspace.com,myspace.com477,477,11
myspace.com,myspace.com500,500,3
myspace.com,myspace.com1249,1249,2
myspace.com,myspace.com1295,1295,9
ebay,ebay2114,2114,1
mapquest,mapquest1127,1127,10
google.com,google.com1234,1234,4
yahoo.com,yahoo.com1260,1260,4
yahoo,yahoo1329,1329,2
mapquest,mapquest856,856,1
mapquest,mapquest1524,1524,9
ebay,ebay451,451,13
-,-1414,1414,12
-,-1415,1415,8
-,-1231,1231,5
google.com,google.com808,808,11
google.com,google.com2175,2175,7
mapquest,mapquest697,697,1
myspace,myspace16,16,5
myspace,myspace137,137,3
myspace,myspace182,182,1
myspace,myspace187,187,3
myspace,myspace296,296,1
myspace,myspace325,325,3
myspace,myspace333,333,2
myspace,myspace348,348,3
myspace,myspace398,398,3
myspace,myspace405,405,3
myspace,myspace418,418,3
myspace,myspace647,647,6
myspace.com,myspace.com1747,1747,4
myspace.com,myspace.com1790,1790,2
myspace.com,myspace.com1791,1791,3
myspace.com,myspace.com1172,1172,3
www.google.com,www.google.com161,161,7
www.google.com,www.google.com352,352,4
www.google.com,www.google.com379,379,5
google,google1763,1763,11
myspace.com,myspace.com1177,1177,5
myspace.com,myspace.com1743,1743,5
google.com,google.com1991,1991,8
mapquest,mapquest656,656,1
mapquest,mapquest1136,1136,2
yahoo.com,yahoo.com738,738,4
yahoo.com,yahoo.com236,236,8
mapquest,mapquest802,802,3
ebay,ebay322,322,2
mapquest,mapquest742,742,4
ebay,ebay1070,1070,4
ebay,ebay1425,1425,1
ebay,ebay1810,1810,6
mapquest,mapquest2102,2102,3
yahoo,yahoo66,66,7
yahoo,yahoo1957,1957,4
yahoo.com,yahoo.com1957,1957,9
yahoo.com,yahoo.com1958,1958,3
google.com,google.com1213,1213,1
-,-1025,1025,5
google.com,google.com516,516,2
myspace.com,myspace.com628,628,4
yahoo,yahoo105,105,4
www.google.com,www.google.com1186,1186,1
google.com,google.com81,81,5
google.com,google.com665,665,17
myspace,myspace1248,1248,4
ebay,ebay1998,1998,2
yahoo.com,yahoo.com687,687,2
yahoo.com,yahoo.com704,704,3
yahoo.com,yahoo.com778,778,2
yahoo.com,yahoo.com1183,1183,1
myspace.com,myspace.com1678,1678,15
myspace.com,myspace.com2158,2158,4
yahoo.com,yahoo.com1946,1946,7
google.com,google.com1597,1597,4
google,google1929,1929,9
google,google681,681,3
-,-414,414,4
yahoo.com,yahoo.com1886,1886,6
www.google.com,www.google.com1891,1891,9
mapquest,mapquest1935,1935,18
mapquest,mapquest753,753,3
www.google.com,www.google.com1651,1651,5
myspace.com,myspace.com275,275,2
myspace.com,myspace.com428,428,4
myspace.com,myspace.com433,433,6
myspace.com,myspace.com612,612,4
myspace.com,myspace.com1532,1532,5
yahoo.com,yahoo.com1404,1404,2
www.google.com,www.google.com644,644,1
google.com,google.com1201,1201,1
myspace.com,myspace.com1092,1092,2
www.google.com,www.google.com382,382,4
yahoo.com,yahoo.com374,374,7
